disaster_id,disaster_location_id,geoname_id,precision_code,place_name,latitude,longitude,location_type_code,geoname_adm_code,geoname_adm_name,location_class,geographic_exactness,year,event_name,location,disaster_group,disaster_subgroup,disaster_type,disaster_subtype,disaster_subsubtype,associated_disaster,associated_disaster2,country_name,country_iso3,start_isodate,end_isodate,no_killed,no_injured,no_affected,no_homeless,total_affected,total_dam_usd,even_split_dam_usd
2008-545,2008-545_1713860,1713860,1,Enrile,17.56667,121.66667,ADM3,6295630|6255147|PH|02|1721086|1713860,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan|Enrile,1,1,2008,,"Alcala, Amulung, Enrile, Gattaran, Iguig, Lasam, Claveria, Peñablanca, Solana, Tuguegarao city, Tuao, Camalaniugan, Lallo, Baggao (Cagayan province), Cauayan city, Quezon, Cabagan, Delfin Albano, Ilagan, Mallig, Tumauni, San Pablo, Sta. Maria, Sto.Thomas",Natural,Hydrological,Flood,Flash flood,,,,Philippines,PHL,2008-11-21,2008-11-24 ,10,0,239763,0,239763,4885562.13,203565.08875
2008-545,2008-545_1713117,1713117,1,Gattaran,18.06667,121.9,ADM3,6295630|6255147|PH|02|1721086|1713117,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan|Gattaran,1,1,2008,,"Alcala, Amulung, Enrile, Gattaran, Iguig, Lasam, Claveria, Peñablanca, Solana, Tuguegarao city, Tuao, Camalaniugan, Lallo, Baggao (Cagayan province), Cauayan city, Quezon, Cabagan, Delfin Albano, Ilagan, Mallig, Tumauni, San Pablo, Sta. Maria, Sto.Thomas",Natural,Hydrological,Flood,Flash flood,,,,Philippines,PHL,2008-11-21,2008-11-24 ,10,0,239763,0,239763,4885562.13,203565.08875
2008-545,2008-545_1680754,1680754,1,Tumauini,17.26667,121.88333,ADM3,6295630|6255147|PH|02|1710515|1680754,Earth|Asia|Philippines|Cagayan Valley|Province of Isabela|Tumauini,1,1,2008,,"Alcala, Amulung, Enrile, Gattaran, Iguig, Lasam, Claveria, Peñablanca, Solana, Tuguegarao city, Tuao, Camalaniugan, Lallo, Baggao (Cagayan province), Cauayan city, Quezon, Cabagan, Delfin Albano, Ilagan, Mallig, Tumauni, San Pablo, Sta. Maria, Sto.Thomas",Natural,Hydrological,Flood,Flash flood,,,,Philippines,PHL,2008-11-21,2008-11-24 ,10,0,239763,0,239763,4885562.13,203565.08875
2008-545,2008-545_1730957,1730957,1,Amulung,17.83333,121.7,ADM3,6295630|6255147|PH|02|1721086|1730957,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan|Amulung,1,1,2008,,"Alcala, Amulung, Enrile, Gattaran, Iguig, Lasam, Claveria, Peñablanca, Solana, Tuguegarao city, Tuao, Camalaniugan, Lallo, Baggao (Cagayan province), Cauayan city, Quezon, Cabagan, Delfin Albano, Ilagan, Mallig, Tumauni, San Pablo, Sta. Maria, Sto.Thomas",Natural,Hydrological,Flood,Flash flood,,,,Philippines,PHL,2008-11-21,2008-11-24 ,10,0,239763,0,239763,4885562.13,203565.08875
2008-545,2008-545_1711173,1711173,1,Iguig,17.75,121.76667,ADM3,6295630|6255147|PH|02|1721086|1711173,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan|Iguig,1,1,2008,,"Alcala, Amulung, Enrile, Gattaran, Iguig, Lasam, Claveria, Peñablanca, Solana, Tuguegarao city, Tuao, Camalaniugan, Lallo, Baggao (Cagayan province), Cauayan city, Quezon, Cabagan, Delfin Albano, Ilagan, Mallig, Tumauni, San Pablo, Sta. Maria, Sto.Thomas",Natural,Hydrological,Flood,Flash flood,,,,Philippines,PHL,2008-11-21,2008-11-24 ,10,0,239763,0,239763,4885562.13,203565.08875
2008-545,2008-545_1717740,1717740,1,City of Cauayan,16.9,121.8,ADM3,6295630|6255147|PH|02|1710515|1717740,Earth|Asia|Philippines|Cagayan Valley|Province of Isabela|City of Cauayan,1,1,2008,,"Alcala, Amulung, Enrile, Gattaran, Iguig, Lasam, Claveria, Peñablanca, Solana, Tuguegarao city, Tuao, Camalaniugan, Lallo, Baggao (Cagayan province), Cauayan city, Quezon, Cabagan, Delfin Albano, Ilagan, Mallig, Tumauni, San Pablo, Sta. Maria, Sto.Thomas",Natural,Hydrological,Flood,Flash flood,,,,Philippines,PHL,2008-11-21,2008-11-24 ,10,0,239763,0,239763,4885562.13,203565.08875
2008-545,2008-545_1694090,1694090,1,Peñablanca,17.68333,121.98333,ADM3,6295630|6255147|PH|02|1721086|1694090,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan|Peñablanca,1,1,2008,,"Alcala, Amulung, Enrile, Gattaran, Iguig, Lasam, Claveria, Peñablanca, Solana, Tuguegarao city, Tuao, Camalaniugan, Lallo, Baggao (Cagayan province), Cauayan city, Quezon, Cabagan, Delfin Albano, Ilagan, Mallig, Tumauni, San Pablo, Sta. Maria, Sto.Thomas",Natural,Hydrological,Flood,Flash flood,,,,Philippines,PHL,2008-11-21,2008-11-24 ,10,0,239763,0,239763,4885562.13,203565.08875
2008-545,2008-545_1687544,1687544,1,Santo Tomas,17.36667,121.71667,ADM3,6295630|6255147|PH|02|1710515|1687544,Earth|Asia|Philippines|Cagayan Valley|Province of Isabela|Santo Tomas,1,1,2008,,"Alcala, Amulung, Enrile, Gattaran, Iguig, Lasam, Claveria, Peñablanca, Solana, Tuguegarao city, Tuao, Camalaniugan, Lallo, Baggao (Cagayan province), Cauayan city, Quezon, Cabagan, Delfin Albano, Ilagan, Mallig, Tumauni, San Pablo, Sta. Maria, Sto.Thomas",Natural,Hydrological,Flood,Flash flood,,,,Philippines,PHL,2008-11-21,2008-11-24 ,10,0,239763,0,239763,4885562.13,203565.08875
2008-545,2008-545_1707205,1707205,1,Lasam,18.06667,121.55,ADM3,6295630|6255147|PH|02|1721086|1707205,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan|Lasam,1,1,2008,,"Alcala, Amulung, Enrile, Gattaran, Iguig, Lasam, Claveria, Peñablanca, Solana, Tuguegarao city, Tuao, Camalaniugan, Lallo, Baggao (Cagayan province), Cauayan city, Quezon, Cabagan, Delfin Albano, Ilagan, Mallig, Tumauni, San Pablo, Sta. Maria, Sto.Thomas",Natural,Hydrological,Flood,Flash flood,,,,Philippines,PHL,2008-11-21,2008-11-24 ,10,0,239763,0,239763,4885562.13,203565.08875
2008-545,2008-545_1680935,1680935,1,Tuguegarao City,17.61667,121.75,ADM3,6295630|6255147|PH|02|1721086|1680935,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan|Tuguegarao City,1,1,2008,,"Alcala, Amulung, Enrile, Gattaran, Iguig, Lasam, Claveria, Peñablanca, Solana, Tuguegarao city, Tuao, Camalaniugan, Lallo, Baggao (Cagayan province), Cauayan city, Quezon, Cabagan, Delfin Albano, Ilagan, Mallig, Tumauni, San Pablo, Sta. Maria, Sto.Thomas",Natural,Hydrological,Flood,Flash flood,,,,Philippines,PHL,2008-11-21,2008-11-24 ,10,0,239763,0,239763,4885562.13,203565.08875
2008-545,2008-545_1688059,1688059,1,Santa Maria,17.48333,121.73333,ADM3,6295630|6255147|PH|02|1710515|1688059,Earth|Asia|Philippines|Cagayan Valley|Province of Isabela|Santa Maria,1,1,2008,,"Alcala, Amulung, Enrile, Gattaran, Iguig, Lasam, Claveria, Peñablanca, Solana, Tuguegarao city, Tuao, Camalaniugan, Lallo, Baggao (Cagayan province), Cauayan city, Quezon, Cabagan, Delfin Albano, Ilagan, Mallig, Tumauni, San Pablo, Sta. Maria, Sto.Thomas",Natural,Hydrological,Flood,Flash flood,,,,Philippines,PHL,2008-11-21,2008-11-24 ,10,0,239763,0,239763,4885562.13,203565.08875
2008-545,2008-545_1681286,1681286,1,Tuao,17.7,121.51667,ADM3,6295630|6255147|PH|02|1721086|1681286,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan|Tuao,1,1,2008,,"Alcala, Amulung, Enrile, Gattaran, Iguig, Lasam, Claveria, Peñablanca, Solana, Tuguegarao city, Tuao, Camalaniugan, Lallo, Baggao (Cagayan province), Cauayan city, Quezon, Cabagan, Delfin Albano, Ilagan, Mallig, Tumauni, San Pablo, Sta. Maria, Sto.Thomas",Natural,Hydrological,Flood,Flash flood,,,,Philippines,PHL,2008-11-21,2008-11-24 ,10,0,239763,0,239763,4885562.13,203565.08875
2008-545,2008-545_1731600,1731600,1,Alcala,17.9,121.66667,ADM3,6295630|6255147|PH|02|1721086|1731600,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan|Alcala,1,1,2008,,"Alcala, Amulung, Enrile, Gattaran, Iguig, Lasam, Claveria, Peñablanca, Solana, Tuguegarao city, Tuao, Camalaniugan, Lallo, Baggao (Cagayan province), Cauayan city, Quezon, Cabagan, Delfin Albano, Ilagan, Mallig, Tumauni, San Pablo, Sta. Maria, Sto.Thomas",Natural,Hydrological,Flood,Flash flood,,,,Philippines,PHL,2008-11-21,2008-11-24 ,10,0,239763,0,239763,4885562.13,203565.08875
2008-545,2008-545_1688845,1688845,1,San Pablo,17.46667,121.98333,ADM3,6295630|6255147|PH|02|1710515|1688845,Earth|Asia|Philippines|Cagayan Valley|Province of Isabela|San Pablo,1,1,2008,,"Alcala, Amulung, Enrile, Gattaran, Iguig, Lasam, Claveria, Peñablanca, Solana, Tuguegarao city, Tuao, Camalaniugan, Lallo, Baggao (Cagayan province), Cauayan city, Quezon, Cabagan, Delfin Albano, Ilagan, Mallig, Tumauni, San Pablo, Sta. Maria, Sto.Thomas",Natural,Hydrological,Flood,Flash flood,,,,Philippines,PHL,2008-11-21,2008-11-24 ,10,0,239763,0,239763,4885562.13,203565.08875
2008-545,2008-545_1702593,1702593,1,Mallig,17.2,121.61667,ADM3,6295630|6255147|PH|02|1710515|1702593,Earth|Asia|Philippines|Cagayan Valley|Province of Isabela|Mallig,1,1,2008,,"Alcala, Amulung, Enrile, Gattaran, Iguig, Lasam, Claveria, Peñablanca, Solana, Tuguegarao city, Tuao, Camalaniugan, Lallo, Baggao (Cagayan province), Cauayan city, Quezon, Cabagan, Delfin Albano, Ilagan, Mallig, Tumauni, San Pablo, Sta. Maria, Sto.Thomas",Natural,Hydrological,Flood,Flash flood,,,,Philippines,PHL,2008-11-21,2008-11-24 ,10,0,239763,0,239763,4885562.13,203565.08875
2008-545,2008-545_1719941,1719941,1,Camalaniugan,18.28333,121.66667,ADM3,6295630|6255147|PH|02|1721086|1719941,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan|Camalaniugan,1,1,2008,,"Alcala, Amulung, Enrile, Gattaran, Iguig, Lasam, Claveria, Peñablanca, Solana, Tuguegarao city, Tuao, Camalaniugan, Lallo, Baggao (Cagayan province), Cauayan city, Quezon, Cabagan, Delfin Albano, Ilagan, Mallig, Tumauni, San Pablo, Sta. Maria, Sto.Thomas",Natural,Hydrological,Flood,Flash flood,,,,Philippines,PHL,2008-11-21,2008-11-24 ,10,0,239763,0,239763,4885562.13,203565.08875
2008-545,2008-545_1711148,1711148,1,Ilagan,17.16667,122.06667,ADM3,6295630|6255147|PH|02|1710515|1711148,Earth|Asia|Philippines|Cagayan Valley|Province of Isabela|Ilagan,1,1,2008,,"Alcala, Amulung, Enrile, Gattaran, Iguig, Lasam, Claveria, Peñablanca, Solana, Tuguegarao city, Tuao, Camalaniugan, Lallo, Baggao (Cagayan province), Cauayan city, Quezon, Cabagan, Delfin Albano, Ilagan, Mallig, Tumauni, San Pablo, Sta. Maria, Sto.Thomas",Natural,Hydrological,Flood,Flash flood,,,,Philippines,PHL,2008-11-21,2008-11-24 ,10,0,239763,0,239763,4885562.13,203565.08875
2008-545,2008-545_1729120,1729120,1,Baggao,17.91667,121.96667,ADM3,6295630|6255147|PH|02|1721086|1729120,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan|Baggao,1,1,2008,,"Alcala, Amulung, Enrile, Gattaran, Iguig, Lasam, Claveria, Peñablanca, Solana, Tuguegarao city, Tuao, Camalaniugan, Lallo, Baggao (Cagayan province), Cauayan city, Quezon, Cabagan, Delfin Albano, Ilagan, Mallig, Tumauni, San Pablo, Sta. Maria, Sto.Thomas",Natural,Hydrological,Flood,Flash flood,,,,Philippines,PHL,2008-11-21,2008-11-24 ,10,0,239763,0,239763,4885562.13,203565.08875
2008-545,2008-545_1722006,1722006,1,Cabagan,17.43333,121.75,ADM3,6295630|6255147|PH|02|1710515|1722006,Earth|Asia|Philippines|Cagayan Valley|Province of Isabela|Cabagan,1,1,2008,,"Alcala, Amulung, Enrile, Gattaran, Iguig, Lasam, Claveria, Peñablanca, Solana, Tuguegarao city, Tuao, Camalaniugan, Lallo, Baggao (Cagayan province), Cauayan city, Quezon, Cabagan, Delfin Albano, Ilagan, Mallig, Tumauni, San Pablo, Sta. Maria, Sto.Thomas",Natural,Hydrological,Flood,Flash flood,,,,Philippines,PHL,2008-11-21,2008-11-24 ,10,0,239763,0,239763,4885562.13,203565.08875
2008-545,2008-545_1703774,1703774,1,Municipality of Delfin Albano,17.26667,121.73333,ADM3,6295630|6255147|PH|02|1710515|1703774,Earth|Asia|Philippines|Cagayan Valley|Province of Isabela|Municipality of Delfin Albano,1,1,2008,,"Alcala, Amulung, Enrile, Gattaran, Iguig, Lasam, Claveria, Peñablanca, Solana, Tuguegarao city, Tuao, Camalaniugan, Lallo, Baggao (Cagayan province), Cauayan city, Quezon, Cabagan, Delfin Albano, Ilagan, Mallig, Tumauni, San Pablo, Sta. Maria, Sto.Thomas",Natural,Hydrological,Flood,Flash flood,,,,Philippines,PHL,2008-11-21,2008-11-24 ,10,0,239763,0,239763,4885562.13,203565.08875
2008-545,2008-545_1707883,1707883,1,Lal-lo,18.18333,121.88333,ADM3,6295630|6255147|PH|02|1721086|1707883,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan|Lal-lo,1,1,2008,,"Alcala, Amulung, Enrile, Gattaran, Iguig, Lasam, Claveria, Peñablanca, Solana, Tuguegarao city, Tuao, Camalaniugan, Lallo, Baggao (Cagayan province), Cauayan city, Quezon, Cabagan, Delfin Albano, Ilagan, Mallig, Tumauni, San Pablo, Sta. Maria, Sto.Thomas",Natural,Hydrological,Flood,Flash flood,,,,Philippines,PHL,2008-11-21,2008-11-24 ,10,0,239763,0,239763,4885562.13,203565.08875
2008-540,2008-540_1684915,1684915,1,Tabogon,10.93333,123.98333,ADM3,6295630|6255147|PH|07|1717511|1684915,Earth|Asia|Philippines|Central Visayas|Province of Cebu|Tabogon,1,1,2008,Tropical Storm \'Maysak\' (Quinta-Sony),"Pro, Tudela, Pilar and San Francisco (Camotes Island), Madridejos, Bantayan and Sta. Fe (Bantayan Island), Catmon, Medellin, San Remegio, Tuburan, Carmen, Tabuelan, Tabogon, Borbon, Sogod (Cebu province), Concepcion , Iloilo, Surigao Norte, Pililia Rozal,",Natural,Meteorological,Storm,Tropical cyclone,,Flood,,Philippines,PHL,2008-11-6,2008-11-11 ,19,14,300,160,474,0,0
2008-540,2008-540_1727048,1727048,1,Bantayan,11.2,123.73333,ADM3,6295630|6255147|PH|07|1717511|1727048,Earth|Asia|Philippines|Central Visayas|Province of Cebu|Bantayan,1,1,2008,Tropical Storm \'Maysak\' (Quinta-Sony),"Pro, Tudela, Pilar and San Francisco (Camotes Island), Madridejos, Bantayan and Sta. Fe (Bantayan Island), Catmon, Medellin, San Remegio, Tuburan, Carmen, Tabuelan, Tabogon, Borbon, Sogod (Cebu province), Concepcion , Iloilo, Surigao Norte, Pililia Rozal,",Natural,Meteorological,Storm,Tropical cyclone,,Flood,,Philippines,PHL,2008-11-6,2008-11-11 ,19,14,300,160,474,0,0
2008-540,2008-540_1692902,1692902,1,Poro,10.68333,124.43333,ADM3,6295630|6255147|PH|07|1717511|1692902,Earth|Asia|Philippines|Central Visayas|Province of Cebu|Poro,1,1,2008,Tropical Storm \'Maysak\' (Quinta-Sony),"Pro, Tudela, Pilar and San Francisco (Camotes Island), Madridejos, Bantayan and Sta. Fe (Bantayan Island), Catmon, Medellin, San Remegio, Tuburan, Carmen, Tabuelan, Tabogon, Borbon, Sogod (Cebu province), Concepcion , Iloilo, Surigao Norte, Pililia Rozal,",Natural,Meteorological,Storm,Tropical cyclone,,Flood,,Philippines,PHL,2008-11-6,2008-11-11 ,19,14,300,160,474,0,0
2008-540,2008-540_1693855,1693855,1,Pilar,10.75,124.51667,ADM3,6295630|6255147|PH|07|1717511|1693855,Earth|Asia|Philippines|Central Visayas|Province of Cebu|Pilar,1,1,2008,Tropical Storm \'Maysak\' (Quinta-Sony),"Pro, Tudela, Pilar and San Francisco (Camotes Island), Madridejos, Bantayan and Sta. Fe (Bantayan Island), Catmon, Medellin, San Remegio, Tuburan, Carmen, Tabuelan, Tabogon, Borbon, Sogod (Cebu province), Concepcion , Iloilo, Surigao Norte, Pililia Rozal,",Natural,Meteorological,Storm,Tropical cyclone,,Flood,,Philippines,PHL,2008-11-6,2008-11-11 ,19,14,300,160,474,0,0
2008-540,2008-540_1681029,1681029,1,Tudela,10.66667,124.48333,ADM3,6295630|6255147|PH|07|1717511|1681029,Earth|Asia|Philippines|Central Visayas|Province of Cebu|Tudela,1,1,2008,Tropical Storm \'Maysak\' (Quinta-Sony),"Pro, Tudela, Pilar and San Francisco (Camotes Island), Madridejos, Bantayan and Sta. Fe (Bantayan Island), Catmon, Medellin, San Remegio, Tuburan, Carmen, Tabuelan, Tabogon, Borbon, Sogod (Cebu province), Concepcion , Iloilo, Surigao Norte, Pililia Rozal,",Natural,Meteorological,Storm,Tropical cyclone,,Flood,,Philippines,PHL,2008-11-6,2008-11-11 ,19,14,300,160,474,0,0
2008-540,2008-540_1690021,1690021,1,San Francisco,10.65,124.33333,ADM3,6295630|6255147|PH|07|1717511|1690021,Earth|Asia|Philippines|Central Visayas|Province of Cebu|San Francisco,1,1,2008,Tropical Storm \'Maysak\' (Quinta-Sony),"Pro, Tudela, Pilar and San Francisco (Camotes Island), Madridejos, Bantayan and Sta. Fe (Bantayan Island), Catmon, Medellin, San Remegio, Tuburan, Carmen, Tabuelan, Tabogon, Borbon, Sogod (Cebu province), Concepcion , Iloilo, Surigao Norte, Pililia Rozal,",Natural,Meteorological,Storm,Tropical cyclone,,Flood,,Philippines,PHL,2008-11-6,2008-11-11 ,19,14,300,160,474,0,0
2008-540,2008-540_1704128,1704128,1,Madridejos,11.26667,123.73333,ADM3,6295630|6255147|PH|07|1717511|1704128,Earth|Asia|Philippines|Central Visayas|Province of Cebu|Madridejos,1,1,2008,Tropical Storm \'Maysak\' (Quinta-Sony),"Pro, Tudela, Pilar and San Francisco (Camotes Island), Madridejos, Bantayan and Sta. Fe (Bantayan Island), Catmon, Medellin, San Remegio, Tuburan, Carmen, Tabuelan, Tabogon, Borbon, Sogod (Cebu province), Concepcion , Iloilo, Surigao Norte, Pililia Rozal,",Natural,Meteorological,Storm,Tropical cyclone,,Flood,,Philippines,PHL,2008-11-6,2008-11-11 ,19,14,300,160,474,0,0
2008-540,2008-540_1685927,1685927,1,Sogod,10.76667,123.96667,ADM3,6295630|6255147|PH|07|1717511|1685927,Earth|Asia|Philippines|Central Visayas|Province of Cebu|Sogod,1,1,2008,Tropical Storm \'Maysak\' (Quinta-Sony),"Pro, Tudela, Pilar and San Francisco (Camotes Island), Madridejos, Bantayan and Sta. Fe (Bantayan Island), Catmon, Medellin, San Remegio, Tuburan, Carmen, Tabuelan, Tabogon, Borbon, Sogod (Cebu province), Concepcion , Iloilo, Surigao Norte, Pililia Rozal,",Natural,Meteorological,Storm,Tropical cyclone,,Flood,,Philippines,PHL,2008-11-6,2008-11-11 ,19,14,300,160,474,0,0
2008-540,2008-540_1710690,1710690,1,Concepcion,9.6228,124.0026,PPL,6295630|6255147|PH|07|1724395|1710690,Earth|Asia|Philippines|Central Visayas|Province of Bohol|Concepcion,2,1,2008,Tropical Storm \'Maysak\' (Quinta-Sony),"Pro, Tudela, Pilar and San Francisco (Camotes Island), Madridejos, Bantayan and Sta. Fe (Bantayan Island), Catmon, Medellin, San Remegio, Tuburan, Carmen, Tabuelan, Tabogon, Borbon, Sogod (Cebu province), Concepcion , Iloilo, Surigao Norte, Pililia Rozal,",Natural,Meteorological,Storm,Tropical cyclone,,Flood,,Philippines,PHL,2008-11-6,2008-11-11 ,19,14,300,160,474,0,0
2008-540,2008-540_1711004,1711004,3,Province of Iloilo,11,122.66667,ADM2,6295630|6255147|PH|06|1711004,Earth|Asia|Philippines|Western Visayas|Province of Iloilo,1,1,2008,Tropical Storm \'Maysak\' (Quinta-Sony),"Pro, Tudela, Pilar and San Francisco (Camotes Island), Madridejos, Bantayan and Sta. Fe (Bantayan Island), Catmon, Medellin, San Remegio, Tuburan, Carmen, Tabuelan, Tabogon, Borbon, Sogod (Cebu province), Concepcion , Iloilo, Surigao Norte, Pililia Rozal,",Natural,Meteorological,Storm,Tropical cyclone,,Flood,,Philippines,PHL,2008-11-6,2008-11-11 ,19,14,300,160,474,0,0
2008-540,2008-540_1684822,1684822,1,Tabuelan,10.83333,123.91667,ADM3,6295630|6255147|PH|07|1717511|1684822,Earth|Asia|Philippines|Central Visayas|Province of Cebu|Tabuelan,1,1,2008,Tropical Storm \'Maysak\' (Quinta-Sony),"Pro, Tudela, Pilar and San Francisco (Camotes Island), Madridejos, Bantayan and Sta. Fe (Bantayan Island), Catmon, Medellin, San Remegio, Tuburan, Carmen, Tabuelan, Tabogon, Borbon, Sogod (Cebu province), Concepcion , Iloilo, Surigao Norte, Pililia Rozal,",Natural,Meteorological,Storm,Tropical cyclone,,Flood,,Philippines,PHL,2008-11-6,2008-11-11 ,19,14,300,160,474,0,0
2008-540,2008-540_1718340,1718340,1,Carmen,10.58333,123.96667,ADM3,6295630|6255147|PH|07|1717511|1718340,Earth|Asia|Philippines|Central Visayas|Province of Cebu|Carmen,1,1,2008,Tropical Storm \'Maysak\' (Quinta-Sony),"Pro, Tudela, Pilar and San Francisco (Camotes Island), Madridejos, Bantayan and Sta. Fe (Bantayan Island), Catmon, Medellin, San Remegio, Tuburan, Carmen, Tabuelan, Tabogon, Borbon, Sogod (Cebu province), Concepcion , Iloilo, Surigao Norte, Pililia Rozal,",Natural,Meteorological,Storm,Tropical cyclone,,Flood,,Philippines,PHL,2008-11-6,2008-11-11 ,19,14,300,160,474,0,0
2008-540,2008-540_1688180,1688180,1,Santa Fe,11.16667,123.78333,ADM3,6295630|6255147|PH|07|1717511|1688180,Earth|Asia|Philippines|Central Visayas|Province of Cebu|Santa Fe,1,1,2008,Tropical Storm \'Maysak\' (Quinta-Sony),"Pro, Tudela, Pilar and San Francisco (Camotes Island), Madridejos, Bantayan and Sta. Fe (Bantayan Island), Catmon, Medellin, San Remegio, Tuburan, Carmen, Tabuelan, Tabogon, Borbon, Sogod (Cebu province), Concepcion , Iloilo, Surigao Norte, Pililia Rozal,",Natural,Meteorological,Storm,Tropical cyclone,,Flood,,Philippines,PHL,2008-11-6,2008-11-11 ,19,14,300,160,474,0,0
2008-540,2008-540_1699898,1699898,1,Medellin,11.11667,123.96667,ADM3,6295630|6255147|PH|07|1717511|1699898,Earth|Asia|Philippines|Central Visayas|Province of Cebu|Medellin,1,1,2008,Tropical Storm \'Maysak\' (Quinta-Sony),"Pro, Tudela, Pilar and San Francisco (Camotes Island), Madridejos, Bantayan and Sta. Fe (Bantayan Island), Catmon, Medellin, San Remegio, Tuburan, Carmen, Tabuelan, Tabogon, Borbon, Sogod (Cebu province), Concepcion , Iloilo, Surigao Norte, Pililia Rozal,",Natural,Meteorological,Storm,Tropical cyclone,,Flood,,Philippines,PHL,2008-11-6,2008-11-11 ,19,14,300,160,474,0,0
2008-540,2008-540_1688596,1688596,1,San Remigio,11,123.93333,ADM3,6295630|6255147|PH|07|1717511|1688596,Earth|Asia|Philippines|Central Visayas|Province of Cebu|San Remigio,1,1,2008,Tropical Storm \'Maysak\' (Quinta-Sony),"Pro, Tudela, Pilar and San Francisco (Camotes Island), Madridejos, Bantayan and Sta. Fe (Bantayan Island), Catmon, Medellin, San Remegio, Tuburan, Carmen, Tabuelan, Tabogon, Borbon, Sogod (Cebu province), Concepcion , Iloilo, Surigao Norte, Pililia Rozal,",Natural,Meteorological,Storm,Tropical cyclone,,Flood,,Philippines,PHL,2008-11-6,2008-11-11 ,19,14,300,160,474,0,0
2008-540,2008-540_1693779,1693779,1,Pililla,14.45,121.33333,ADM3,6295630|6255147|PH|40|1691591|1693779,Earth|Asia|Philippines|Calabarzon|Province of Rizal|Pililla,1,1,2008,Tropical Storm \'Maysak\' (Quinta-Sony),"Pro, Tudela, Pilar and San Francisco (Camotes Island), Madridejos, Bantayan and Sta. Fe (Bantayan Island), Catmon, Medellin, San Remegio, Tuburan, Carmen, Tabuelan, Tabogon, Borbon, Sogod (Cebu province), Concepcion , Iloilo, Surigao Norte, Pililia Rozal,",Natural,Meteorological,Storm,Tropical cyclone,,Flood,,Philippines,PHL,2008-11-6,2008-11-11 ,19,14,300,160,474,0,0
2008-540,2008-540_1723928,1723928,1,Borbon,10.83333,124,ADM3,6295630|6255147|PH|07|1717511|1723928,Earth|Asia|Philippines|Central Visayas|Province of Cebu|Borbon,1,1,2008,Tropical Storm \'Maysak\' (Quinta-Sony),"Pro, Tudela, Pilar and San Francisco (Camotes Island), Madridejos, Bantayan and Sta. Fe (Bantayan Island), Catmon, Medellin, San Remegio, Tuburan, Carmen, Tabuelan, Tabogon, Borbon, Sogod (Cebu province), Concepcion , Iloilo, Surigao Norte, Pililia Rozal,",Natural,Meteorological,Storm,Tropical cyclone,,Flood,,Philippines,PHL,2008-11-6,2008-11-11 ,19,14,300,160,474,0,0
