disaster_id,location_id,geoname_id,precision_code,place_name,latitude,longitude,location_type_code,geoname_adm_code,geoname_adm_name,location_class,geographic_exactness
1989-193,1989-193_1699076,1699076,1,Muntinlupa,14.39028,121.0475,PPL,6295630|6255147|PH|40|1691591|1699076,Earth|Asia|Philippines|Calabarzon|Province of Rizal|Muntinlupa,2,1
1989-187,1989-187_1694008,1694008,6,Philippines,13,122,PCLI,6295630|6255147|PH,Earth|Asia|Philippines,1,1
1989-154,1989-154_9062331,9062331,2,Mindanao,7.27529,124.51904,ISL,6295630|6255147|PH|12|9062331,Earth|Asia|Philippines|Soccsksargen|Mindanao,4,2
1989-154,1989-154_1699324,1699324,1,Monkayo,7.86667,126.1,ADM3,6295630|6255147|PH|11|1715347|1699324,Earth|Asia|Philippines|Davao|Province of Davao del Norte|Monkayo,1,1
1989-132,1989-132_1682811,1682811,3,Province of Tarlac,15.5,120.5,ADM2,6295630|6255147|PH|03|1682811,Earth|Asia|Philippines|Central Luzon|Province of Tarlac,1,1
1989-132,1989-132_1723064,1723064,3,Province of Bulacan,15,121.08333,ADM2,6295630|6255147|PH|03|1723064,Earth|Asia|Philippines|Central Luzon|Province of Bulacan,1,1
1989-132,1989-132_1693122,1693122,1,Polillo Island,14.83861,121.94278,ISL,6295630|6255147|PH|40|1692194|1693122,Earth|Asia|Philippines|Calabarzon|Quezon|Polillo Island,4,1
1989-132,1989-132_1695848,1695848,3,Province of Pampanga,15.06667,120.66667,ADM2,6295630|6255147|PH|03|1695848,Earth|Asia|Philippines|Central Luzon|Province of Pampanga,1,1
1989-132,1989-132_1697549,1697549,3,Northern Samar,12.33333,124.66667,ADM2,6295630|6255147|PH|08|1697549,Earth|Asia|Philippines|Eastern Visayas|Northern Samar,1,1
1989-132,1989-132_1720475,1720475,1,Calauag,14.01667,122.31667,ADM3,6295630|6255147|PH|40|1692194|1720475,Earth|Asia|Philippines|Calabarzon|Quezon|Calauag,1,1
1989-132,1989-132_1697473,1697473,3,Province of Nueva Ecija,15.58333,121,ADM2,6295630|6255147|PH|03|1697473,Earth|Asia|Philippines|Central Luzon|Province of Nueva Ecija,1,1
1989-132,1989-132_7521311,7521311,4,National Capital Region,14.57775,121.04599,ADM1,6295630|6255147|PH|NCR,Earth|Asia|Philippines|National Capital Region,1,1
1989-132,1989-132_1692194,1692194,3,Quezon,14.66667,121.5,ADM2,6295630|6255147|PH|40|1692194,Earth|Asia|Philippines|Calabarzon|Quezon,1,1
1989-132,1989-132_1726347,1726347,3,Province of Bataan,14.66667,120.41667,ADM2,6295630|6255147|PH|03|1726347,Earth|Asia|Philippines|Central Luzon|Province of Bataan,1,1
1989-132,1989-132_1691591,1691591,3,Province of Rizal,14.58333,121.16667,ADM2,6295630|6255147|PH|40|1691591,Earth|Asia|Philippines|Calabarzon|Province of Rizal,1,1
1989-129,1989-129_1711032,1711032,3,Province of Ilocos Sur,17.33333,120.58333,ADM2,6295630|6255147|PH|01|1711032,Earth|Asia|Philippines|Ilocos|Province of Ilocos Sur,1,1
1989-129,1989-129_1707052,1707052,3,Province of La Union,16.5,120.41667,ADM2,6295630|6255147|PH|01|1707052,Earth|Asia|Philippines|Ilocos|Province of La Union,1,1
1989-129,1989-129_1711034,1711034,3,Province of Ilocos Norte,18.16667,120.75,ADM2,6295630|6255147|PH|01|1711034,Earth|Asia|Philippines|Ilocos|Province of Ilocos Norte,1,1
1989-129,1989-129_1679435,1679435,3,Province of Zambales,15.33333,120.16667,ADM2,6295630|6255147|PH|03|1679435,Earth|Asia|Philippines|Central Luzon|Province of Zambales,1,1
1989-129,1989-129_1725582,1725582,3,Province of Benguet,16.5,120.66667,ADM2,6295630|6255147|PH|15|1725582,Earth|Asia|Philippines|Cordillera|Province of Benguet,1,1
1989-129,1989-129_7115731,7115731,3,Apayao,18.03359,121.1792,ADM2,6295630|6255147|PH|15|7115731,Earth|Asia|Philippines|Cordillera|Apayao,1,1
1989-129,1989-129_7115730,7115730,3,Kalinga,17.42599,121.41609,ADM2,6295630|6255147|PH|15|7115730,Earth|Asia|Philippines|Cordillera|Kalinga,1,1
1989-127,1989-127_7521297,7521297,4,Cagayan Valley,17.65667,121.73333,ADM1,6295630|6255147|PH|02,Earth|Asia|Philippines|Cagayan Valley,1,1
1989-127,1989-127_7115731,7115731,3,Apayao,18.03359,121.1792,ADM2,6295630|6255147|PH|15|7115731,Earth|Asia|Philippines|Cordillera|Apayao,1,1
1989-127,1989-127_1711034,1711034,3,Province of Ilocos Norte,18.16667,120.75,ADM2,6295630|6255147|PH|01|1711034,Earth|Asia|Philippines|Ilocos|Province of Ilocos Norte,1,1
1989-127,1989-127_7115730,7115730,3,Kalinga,17.42599,121.41609,ADM2,6295630|6255147|PH|15|7115730,Earth|Asia|Philippines|Cordillera|Kalinga,1,1
1989-127,1989-127_1697456,1697456,3,Province of Nueva Vizcaya,16.33333,121.33333,ADM2,6295630|6255147|PH|02|1697456,Earth|Asia|Philippines|Cagayan Valley|Province of Nueva Vizcaya,1,1
1989-126,1989-126_7115730,7115730,3,Kalinga,17.42599,121.41609,ADM2,6295630|6255147|PH|15|7115730,Earth|Asia|Philippines|Cordillera|Kalinga,1,1
1989-126,1989-126_7521311,7521311,4,National Capital Region,14.57775,121.04599,ADM1,6295630|6255147|PH|NCR,Earth|Asia|Philippines|National Capital Region,1,1
1989-126,1989-126_1707052,1707052,3,Province of La Union,16.5,120.41667,ADM2,6295630|6255147|PH|01|1707052,Earth|Asia|Philippines|Ilocos|Province of La Union,1,1
1989-126,1989-126_1691975,1691975,3,Province of Quirino,16.28333,121.58333,ADM2,6295630|6255147|PH|02|1691975,Earth|Asia|Philippines|Cagayan Valley|Province of Quirino,1,1
1989-126,1989-126_1721086,1721086,3,Province of Cagayan,18,121.83333,ADM2,6295630|6255147|PH|02|1721086,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan,1,1
1989-126,1989-126_7115731,7115731,3,Apayao,18.03359,121.1792,ADM2,6295630|6255147|PH|15|7115731,Earth|Asia|Philippines|Cordillera|Apayao,1,1
1989-126,1989-126_1711032,1711032,3,Province of Ilocos Sur,17.33333,120.58333,ADM2,6295630|6255147|PH|01|1711032,Earth|Asia|Philippines|Ilocos|Province of Ilocos Sur,1,1
1989-126,1989-126_1711331,1711331,3,Province of Ifugao,16.83333,121.16667,ADM2,6295630|6255147|PH|15|1711331,Earth|Asia|Philippines|Cordillera|Province of Ifugao,1,1
1989-126,1989-126_1725582,1725582,3,Province of Benguet,16.5,120.66667,ADM2,6295630|6255147|PH|15|1725582,Earth|Asia|Philippines|Cordillera|Province of Benguet,1,1
1989-126,1989-126_1726347,1726347,3,Province of Bataan,14.66667,120.41667,ADM2,6295630|6255147|PH|03|1726347,Earth|Asia|Philippines|Central Luzon|Province of Bataan,1,1
1989-126,1989-126_1695357,1695357,3,Province of Pangasinan,15.91667,120.33333,ADM2,6295630|6255147|PH|01|1695357,Earth|Asia|Philippines|Ilocos|Province of Pangasinan,1,1
1989-126,1989-126_1697456,1697456,3,Province of Nueva Vizcaya,16.33333,121.33333,ADM2,6295630|6255147|PH|02|1697456,Earth|Asia|Philippines|Cagayan Valley|Province of Nueva Vizcaya,1,1
1989-126,1989-126_1710515,1710515,3,Province of Isabela,17,122,ADM2,6295630|6255147|PH|02|1710515,Earth|Asia|Philippines|Cagayan Valley|Province of Isabela,1,1
1989-126,1989-126_1697473,1697473,3,Province of Nueva Ecija,15.58333,121,ADM2,6295630|6255147|PH|03|1697473,Earth|Asia|Philippines|Central Luzon|Province of Nueva Ecija,1,1
1989-125,1989-125_1713986,1713986,3,Eastern Samar,11.53054,125.47647,ADM2,6295630|6255147|PH|08|1713986,Earth|Asia|Philippines|Eastern Visayas|Eastern Samar,1,1
1989-125,1989-125_1717639,1717639,3,Province of Cavite,14.25,120.83333,ADM2,6295630|6255147|PH|40|1717639,Earth|Asia|Philippines|Calabarzon|Province of Cavite,1,1
1989-125,1989-125_1690649,1690649,3,Province of Samar,11.83333,125,ADM2,6295630|6255147|PH|08|1690649,Earth|Asia|Philippines|Eastern Visayas|Province of Samar,1,1
1989-125,1989-125_1731616,1731616,3,Province of Albay,13.21667,123.55,ADM2,6295630|6255147|PH|05|1731616,Earth|Asia|Philippines|Bicol|Province of Albay,1,1
1989-125,1989-125_1697473,1697473,3,Province of Nueva Ecija,15.58333,121,ADM2,6295630|6255147|PH|03|1697473,Earth|Asia|Philippines|Central Luzon|Province of Nueva Ecija,1,1
1989-125,1989-125_1719846,1719846,3,Province of Camarines Norte,14.16667,122.75,ADM2,6295630|6255147|PH|05|1719846,Earth|Asia|Philippines|Bicol|Province of Camarines Norte,1,1
1989-125,1989-125_1692193,1692193,3,Quezon City,14.63333,121.03333,ADM2,6295630|6255147|PH|NCR|1692193,Earth|Asia|Philippines|National Capital Region|Quezon City,1,1
1989-125,1989-125_1708026,1708026,3,Province of Laguna,14.16667,121.33333,ADM2,6295630|6255147|PH|40|1708026,Earth|Asia|Philippines|Calabarzon|Province of Laguna,1,1
1989-125,1989-125_1719845,1719845,3,Province of Camarines Sur,13.66667,123.33333,ADM2,6295630|6255147|PH|05|1719845,Earth|Asia|Philippines|Bicol|Province of Camarines Sur,1,1
1989-125,1989-125_1726347,1726347,3,Province of Bataan,14.66667,120.41667,ADM2,6295630|6255147|PH|03|1726347,Earth|Asia|Philippines|Central Luzon|Province of Bataan,1,1
1989-125,1989-125_1685725,1685725,3,Southern Leyte,10.33333,125.08333,ADM2,6295630|6255147|PH|08|1685725,Earth|Asia|Philippines|Eastern Visayas|Southern Leyte,1,1
1989-125,1989-125_1691591,1691591,3,Province of Rizal,14.58333,121.16667,ADM2,6295630|6255147|PH|40|1691591,Earth|Asia|Philippines|Calabarzon|Province of Rizal,1,1
1989-125,1989-125_7521311,7521311,4,National Capital Region,14.57775,121.04599,ADM1,6295630|6255147|PH|NCR,Earth|Asia|Philippines|National Capital Region,1,1
1989-125,1989-125_1697549,1697549,3,Northern Samar,12.33333,124.66667,ADM2,6295630|6255147|PH|08|1697549,Earth|Asia|Philippines|Eastern Visayas|Northern Samar,1,1
1989-125,1989-125_1679435,1679435,3,Province of Zambales,15.33333,120.16667,ADM2,6295630|6255147|PH|03|1679435,Earth|Asia|Philippines|Central Luzon|Province of Zambales,1,1
1989-125,1989-125_1700711,1700711,3,Province of Masbate,12.16667,123.58333,ADM2,6295630|6255147|PH|05|1700711,Earth|Asia|Philippines|Bicol|Province of Masbate,1,1
1989-125,1989-125_1685754,1685754,3,Province of Sorsogon,12.83333,123.91667,ADM2,6295630|6255147|PH|05|1685754,Earth|Asia|Philippines|Bicol|Province of Sorsogon,1,1
1989-125,1989-125_1700902,1700902,3,Province of Marinduque,13.41667,121.95,ADM2,6295630|6255147|PH|41|1700902,Earth|Asia|Philippines|Mimaropa|Province of Marinduque,1,1
1989-125,1989-125_1706800,1706800,3,Province of Leyte,10.91667,124.66667,ADM2,6295630|6255147|PH|08|1706800,Earth|Asia|Philippines|Eastern Visayas|Province of Leyte,1,1
1989-125,1989-125_1695848,1695848,3,Province of Pampanga,15.06667,120.66667,ADM2,6295630|6255147|PH|03|1695848,Earth|Asia|Philippines|Central Luzon|Province of Pampanga,1,1
1989-125,1989-125_1726279,1726279,3,Province of Batangas,13.91667,121.08333,ADM2,6295630|6255147|PH|40|1726279,Earth|Asia|Philippines|Calabarzon|Province of Batangas,1,1
1989-125,1989-125_1723064,1723064,3,Province of Bulacan,15,121.08333,ADM2,6295630|6255147|PH|03|1723064,Earth|Asia|Philippines|Central Luzon|Province of Bulacan,1,1
1989-120,1989-120_1711032,1711032,3,Province of Ilocos Sur,17.33333,120.58333,ADM2,6295630|6255147|PH|01|1711032,Earth|Asia|Philippines|Ilocos|Province of Ilocos Sur,1,1
1989-120,1989-120_1711034,1711034,3,Province of Ilocos Norte,18.16667,120.75,ADM2,6295630|6255147|PH|01|1711034,Earth|Asia|Philippines|Ilocos|Province of Ilocos Norte,1,1
1989-120,1989-120_7521297,7521297,4,Cagayan Valley,17.65667,121.73333,ADM1,6295630|6255147|PH|02,Earth|Asia|Philippines|Cagayan Valley,1,1
1989-120,1989-120_1707052,1707052,3,Province of La Union,16.5,120.41667,ADM2,6295630|6255147|PH|01|1707052,Earth|Asia|Philippines|Ilocos|Province of La Union,1,1
1989-120,1989-120_1710515,1710515,3,Province of Isabela,17,122,ADM2,6295630|6255147|PH|02|1710515,Earth|Asia|Philippines|Cagayan Valley|Province of Isabela,1,1
1989-120,1989-120_1697456,1697456,3,Province of Nueva Vizcaya,16.33333,121.33333,ADM2,6295630|6255147|PH|02|1697456,Earth|Asia|Philippines|Cagayan Valley|Province of Nueva Vizcaya,1,1
1989-94,1989-94_1685754,1685754,3,Province of Sorsogon,12.83333,123.91667,ADM2,6295630|6255147|PH|05|1685754,Earth|Asia|Philippines|Bicol|Province of Sorsogon,1,1
1989-94,1989-94_1719845,1719845,3,Province of Camarines Sur,13.66667,123.33333,ADM2,6295630|6255147|PH|05|1719845,Earth|Asia|Philippines|Bicol|Province of Camarines Sur,1,1
1989-94,1989-94_1690649,1690649,3,Province of Samar,11.83333,125,ADM2,6295630|6255147|PH|08|1690649,Earth|Asia|Philippines|Eastern Visayas|Province of Samar,1,1
1990-9707,1990-9707_7521304,7521304,4,Western Visayas,11.13,122.53,ADM1,6295630|6255147|PH|06,Earth|Asia|Philippines|Western Visayas,1,1
1990-9707,1990-9707_7521308,7521308,4,Zamboanga Peninsula,7.49432,122.67366,ADM1,6295630|6255147|PH|09,Earth|Asia|Philippines|Zamboanga Peninsula,1,1
1990-9707,1990-9707_7521298,7521298,4,Soccsksargen,7.18889,124.45556,ADM1,6295630|6255147|PH|12,Earth|Asia|Philippines|Soccsksargen,1,1
1990-9707,1990-9707_7521295,7521295,4,Northern Mindanao,8.5262,125.22669,ADM1,6295630|6255147|PH|10,Earth|Asia|Philippines|Northern Mindanao,1,1
1990-9707,1990-9707_7521309,7521309,4,Davao,7.54734,125.92499,ADM1,6295630|6255147|PH|11,Earth|Asia|Philippines|Davao,1,1
1990-687,1990-687_1694008,1694008,6,Philippines,13,122,PCLI,6295630|6255147|PH,Earth|Asia|Philippines,1,1
1990-645,1990-645_1694008,1694008,6,Philippines,13,122,PCLI,6295630|6255147|PH,Earth|Asia|Philippines,1,1
1990-625,1990-625_7521310,7521310,4,Bicol,13.31389,123.56389,ADM1,6295630|6255147|PH|05,Earth|Asia|Philippines|Bicol,1,1
1990-616,1990-616_7521311,7521311,4,National Capital Region,14.57775,121.04599,ADM1,6295630|6255147|PH|NCR,Earth|Asia|Philippines|National Capital Region,1,1
1990-616,1990-616_1704846,1704846,1,Luzon,16,121,ISL,6295630|6255147|PH|00,Earth|Asia|Philippines|Luzon,4,1
1990-401,1990-401_1704846,1704846,1,Luzon,16,121,ISL,6295630|6255147|PH|00,Earth|Asia|Philippines|Luzon,4,1
1990-400,1990-400_1694008,1694008,6,Philippines,13,122,PCLI,6295630|6255147|PH,Earth|Asia|Philippines,1,1
1990-122,1990-122_1697808,1697808,3,Province of Negros Occidental,10.41667,123,ADM2,6295630|6255147|PH|06|1697808,Earth|Asia|Philippines|Western Visayas|Province of Negros Occidental,1,1
1990-122,1990-122_1690649,1690649,3,Province of Samar,11.83333,125,ADM2,6295630|6255147|PH|08|1690649,Earth|Asia|Philippines|Eastern Visayas|Province of Samar,1,1
1990-122,1990-122_1700711,1700711,3,Province of Masbate,12.16667,123.58333,ADM2,6295630|6255147|PH|05|1700711,Earth|Asia|Philippines|Bicol|Province of Masbate,1,1
1990-122,1990-122_1711004,1711004,3,Province of Iloilo,11,122.66667,ADM2,6295630|6255147|PH|06|1711004,Earth|Asia|Philippines|Western Visayas|Province of Iloilo,1,1
1990-122,1990-122_1696177,1696177,3,Province of Palawan,10,118.75,ADM2,6295630|6255147|PH|41|1696177,Earth|Asia|Philippines|Mimaropa|Province of Palawan,1,1
1990-122,1990-122_1717511,1717511,3,Province of Cebu,9.33333,123.66667,ADM2,6295630|6255147|PH|07|1717511,Earth|Asia|Philippines|Central Visayas|Province of Cebu,1,1
1990-40,1990-40_1728929,1728929,3,Baguio City,16.41667,120.6,ADM2,6295630|6255147|PH|15|1728929,Earth|Asia|Philippines|Cordillera|Baguio City,1,1
1990-40,1990-40_1721905,1721905,3,Cabanatuan City,15.48333,120.96667,ADM2,6295630|6255147|PH|03|1721905,Earth|Asia|Philippines|Central Luzon|Cabanatuan City,1,1
1990-40,1990-40_1716190,1716190,3,Dagupan City,16.05,120.33333,ADM2,6295630|6255147|PH|01|1716190,Earth|Asia|Philippines|Ilocos|Dagupan City,1,1
1990-28,1990-28_1716571,1716571,1,Culasi,11.61139,122.715,PPL,6295630|6255147|PH|06|1718641|1716571,Earth|Asia|Philippines|Western Visayas|Province of Capiz|Culasi,2,1
1990-28,1990-28_1730491,1730491,3,Province of Antique,11.16667,122.08333,ADM2,6295630|6255147|PH|06|1730491,Earth|Asia|Philippines|Western Visayas|Province of Antique,1,1
1990-27,1990-27_1701396,1701396,1,Municipality of Manukan,8.4398,123.122,ADM3,6295630|6255147|PH|09|1679429|1701396,Earth|Asia|Philippines|Zamboanga Peninsula|Province of Zamboanga del Norte|Municipality of Manukan,1,1
1990-27,1990-27_1679430,1679430,3,Zamboanga City,6.91348,122.06961,ADM2,6295630|6255147|PH|09|1679430,Earth|Asia|Philippines|Zamboanga Peninsula|Zamboanga City,1,1
1990-27,1990-27_1729537,1729537,1,Bacangan,8.1551,122.9311,PPL,6295630|6255147|PH|09|1679429|1729537,Earth|Asia|Philippines|Zamboanga Peninsula|Province of Zamboanga del Norte|Bacangan,2,1
1990-25,1990-25_1704846,1704846,1,Luzon,16,121,ISL,6295630|6255147|PH|00,Earth|Asia|Philippines|Luzon,4,1
1990-9,1990-9_6569685,6569685,3,Chartered City of Cagayan de Oro,8.46917,124.68889,ADM2,6295630|6255147|PH|10|6569685,Earth|Asia|Philippines|Northern Mindanao|Chartered City of Cagayan de Oro,1,1
1990-9,1990-9_1724395,1724395,3,Province of Bohol,9.83333,124.16667,ADM2,6295630|6255147|PH|07|1724395,Earth|Asia|Philippines|Central Visayas|Province of Bohol,1,1
1990-9,1990-9_1717511,1717511,3,Province of Cebu,9.33333,123.66667,ADM2,6295630|6255147|PH|07|1717511,Earth|Asia|Philippines|Central Visayas|Province of Cebu,1,1
1990-9,1990-9_1699597,1699597,1,Mindanao,8,125,ISL,6295630|6255147|PH|00,Earth|Asia|Philippines|Mindanao,4,1
1990-9,1990-9_1719694,1719694,3,Province of Camiguin,9.16667,124.75,ADM2,6295630|6255147|PH|10|1719694,Earth|Asia|Philippines|Northern Mindanao|Province of Camiguin,1,1
1990-9,1990-9_1716770,1716770,3,Cotabato City,7.21667,124.25,ADM2,6295630|6255147|PH|12|1716770,Earth|Asia|Philippines|Soccsksargen|Cotabato City,1,1
1991-708,1991-708_1683304,1683304,1,Tandag,9.08333,126.08333,ADM3,6295630|6255147|PH|13|1685214|1683304,Earth|Asia|Philippines|Caraga|Province of Surigao del Sur|Tandag,1,1
1991-533,1991-533_1704846,1704846,1,Luzon,16,121,ISL,6295630|6255147|PH|00,Earth|Asia|Philippines|Luzon,4,1
1991-525,1991-525_1717036,1717036,1,Concepcion,15.33333,120.66667,ADM3,6295630|6255147|PH|03|1682811|1717036,Earth|Asia|Philippines|Central Luzon|Province of Tarlac|Concepcion,1,1
1991-525,1991-525_1713602,1713602,1,Floridablanca,15,120.48333,ADM3,6295630|6255147|PH|03|1695848|1713602,Earth|Asia|Philippines|Central Luzon|Province of Pampanga|Floridablanca,1,1
1991-525,1991-525_1701668,1701668,1,Manila,14.6042,120.9822,PPLC,6295630|6255147|PH|NCR|1701667|1701668,Earth|Asia|Philippines|National Capital Region|City of Manila|Manila,2,1
1991-521,1991-521_1682811,1682811,3,Province of Tarlac,15.5,120.5,ADM2,6295630|6255147|PH|03|1682811,Earth|Asia|Philippines|Central Luzon|Province of Tarlac,1,1
1991-521,1991-521_1695848,1695848,3,Province of Pampanga,15.06667,120.66667,ADM2,6295630|6255147|PH|03|1695848,Earth|Asia|Philippines|Central Luzon|Province of Pampanga,1,1
1991-517,1991-517_1692220,1692220,1,Quezon,9.06667,117.78333,ADM3,6295630|6255147|PH|41|1696177|1692220,Earth|Asia|Philippines|Mimaropa|Province of Palawan|Quezon,1,1
1991-517,1991-517_1717952,1717952,3,Province of Catanduanes,13.83333,124.25,ADM2,6295630|6255147|PH|05|1717952,Earth|Asia|Philippines|Bicol|Province of Catanduanes,1,1
1991-517,1991-517_1731616,1731616,3,Province of Albay,13.21667,123.55,ADM2,6295630|6255147|PH|05|1731616,Earth|Asia|Philippines|Bicol|Province of Albay,1,1
1991-383,1991-383_1706800,1706800,3,Province of Leyte,10.91667,124.66667,ADM2,6295630|6255147|PH|08|1706800,Earth|Asia|Philippines|Eastern Visayas|Province of Leyte,1,1
1991-383,1991-383_1708224,1708224,3,La Carlota City,10.41667,122.91667,ADM2,6295630|6255147|PH|06|1708224,Earth|Asia|Philippines|Western Visayas|La Carlota City,1,1
1991-383,1991-383_1729564,1729564,1,Bacolod City,10.66667,122.95,PPLA2,6295630|6255147|PH|06|1697808|1729564,Earth|Asia|Philippines|Western Visayas|Province of Negros Occidental|Bacolod City,2,1
1991-383,1991-383_1729085,1729085,1,Bago City,10.53333,122.83333,PPL,6295630|6255147|PH|06|1697808|1729085,Earth|Asia|Philippines|Western Visayas|Province of Negros Occidental|Bago City,2,1
1991-382,1991-382_1704846,1704846,1,Luzon,16,121,ISL,6295630|6255147|PH|00,Earth|Asia|Philippines|Luzon,4,1
1991-379,1991-379_1706803,1706803,1,Leyte,11.36667,124.5,ADM3,6295630|6255147|PH|08|1706800|1706803,Earth|Asia|Philippines|Eastern Visayas|Province of Leyte|Leyte,1,1
1991-174,1991-174_1680932,1680932,2,Tuguegarao City,17.61306,121.72694,PPLA,6295630|6255147|PH|02|1721086|1680932,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan|Tuguegarao City,2,2
1991-132,1991-132_1682811,1682811,3,Province of Tarlac,15.5,120.5,ADM2,6295630|6255147|PH|03|1682811,Earth|Asia|Philippines|Central Luzon|Province of Tarlac,1,1
1991-132,1991-132_1697172,1697172,3,Olongapo City,14.83333,120.26667,ADM2,6295630|6255147|PH|03|1697172,Earth|Asia|Philippines|Central Luzon|Olongapo City,1,1
1991-132,1991-132_1695848,1695848,3,Province of Pampanga,15.06667,120.66667,ADM2,6295630|6255147|PH|03|1695848,Earth|Asia|Philippines|Central Luzon|Province of Pampanga,1,1
1991-132,1991-132_1679435,1679435,3,Province of Zambales,15.33333,120.16667,ADM2,6295630|6255147|PH|03|1679435,Earth|Asia|Philippines|Central Luzon|Province of Zambales,1,1
1991-87,1991-87_1726279,1726279,3,Province of Batangas,13.91667,121.08333,ADM2,6295630|6255147|PH|40|1726279,Earth|Asia|Philippines|Calabarzon|Province of Batangas,1,1
1991-79,1991-79_1679435,1679435,3,Province of Zambales,15.33333,120.16667,ADM2,6295630|6255147|PH|03|1679435,Earth|Asia|Philippines|Central Luzon|Province of Zambales,1,1
1992-505,1992-505_1694008,1694008,6,Philippines,13,122,PCLI,6295630|6255147|PH,Earth|Asia|Philippines,1,1
1992-493,1992-493_7521309,7521309,4,Davao,7.54734,125.92499,ADM1,6295630|6255147|PH|11,Earth|Asia|Philippines|Davao,1,1
1992-492,1992-492_1704846,1704846,1,Luzon,16,121,ISL,6295630|6255147|PH|00,Earth|Asia|Philippines|Luzon,4,1
1992-491,1992-491_7521311,7521311,4,National Capital Region,14.57775,121.04599,ADM1,6295630|6255147|PH|NCR,Earth|Asia|Philippines|National Capital Region,1,1
1992-491,1992-491_7521303,7521303,4,Calabarzon,14.31,121.09,ADM1,6295630|6255147|PH|40,Earth|Asia|Philippines|Calabarzon,1,1
1992-491,1992-491_7521305,7521305,4,Central Luzon,15.30714,120.79762,ADM1,6295630|6255147|PH|03,Earth|Asia|Philippines|Central Luzon,1,1
